;id_1;id_2;base_name;score_base;ref_1_name;score_ref_1;ref_2_name;score_ref_2
76;3625;8464;SigLIP2;0.9541755;CLIP;0.41960967;DINO;0.83300525
77;3719;6857;SigLIP2;0.95558834;CLIP;0.53635716;DINO;0.9494297
78;3719;4052;SigLIP2;0.9555341;CLIP;0.4207793;DINO;0.94505143
79;3307;3719;SigLIP2;0.9502995;CLIP;0.40943316;DINO;0.9353552
80;3780;8445;SigLIP2;0.96068764;CLIP;0.4775686;DINO;0.9056697
81;3888;5996;SigLIP2;0.9548819;CLIP;0.49061978;DINO;0.92571497
82;3900;5387;SigLIP2;0.9501991;CLIP;0.36024272;DINO;0.98505783
83;4349;6888;SigLIP2;0.95157814;CLIP;0.52472997;DINO;0.95854914
84;4426;7507;SigLIP2;0.9570528;CLIP;0.40407765;DINO;0.8527317
85;4468;6976;SigLIP2;0.9555795;CLIP;0.44374844;DINO;0.87216234
86;4560;5996;SigLIP2;0.9578377;CLIP;0.49579912;DINO;0.92996085
87;4563;4903;SigLIP2;0.9519377;CLIP;0.465581;DINO;0.95094144
88;1732;4779;SigLIP2;0.95301163;CLIP;0.57056284;DINO;0.8432335
89;4792;6557;SigLIP2;0.9665257;CLIP;0.55790234;DINO;0.91472745
90;4825;6005;SigLIP2;0.9520088;CLIP;0.4517017;DINO;0.90367055
91;3888;4825;SigLIP2;0.9502108;CLIP;0.45388818;DINO;0.9089297
92;4876;6443;SigLIP2;0.9646363;CLIP;0.37045646;DINO;0.96807295
93;4902;5795;SigLIP2;0.95328635;CLIP;0.41365302;DINO;0.8384435
94;3307;4902;SigLIP2;0.9505466;CLIP;0.3961467;DINO;0.8572502
95;4912;8596;SigLIP2;0.9787719;CLIP;0.3181005;DINO;0.99230975
96;5015;6866;SigLIP2;0.95081973;CLIP;0.5502457;DINO;0.825135
97;5240;8194;SigLIP2;0.9572969;CLIP;0.3474627;DINO;0.959131
98;5268;8578;SigLIP2;0.9620005;CLIP;0.58297336;DINO;0.97446275
99;5283;6431;SigLIP2;0.95415694;CLIP;0.5858145;DINO;0.97962004
100;5536;5548;SigLIP2;0.95181036;CLIP;0.15729755;DINO;0.8452049
101;5573;8464;SigLIP2;0.9520974;CLIP;0.34297097;DINO;0.75292796
102;5795;8464;SigLIP2;0.9505935;CLIP;0.36245048;DINO;0.7947273
103;5850;7735;SigLIP2;0.97191894;CLIP;0.5975964;DINO;0.99576926
104;5926;5996;SigLIP2;0.9563905;CLIP;0.48895812;DINO;0.9220815
105;5979;8016;SigLIP2;0.97464764;CLIP;0.4119376;DINO;0.96415627
106;5996;6005;SigLIP2;0.9615197;CLIP;0.48275536;DINO;0.9171312
107;6030;6128;SigLIP2;0.95554477;CLIP;0.29231858;DINO;0.6147915
108;6136;6857;SigLIP2;0.9560039;CLIP;0.35692436;DINO;0.85200965
109;6249;7263;SigLIP2;0.953949;CLIP;0.5328516;DINO;0.75739586
110;6385;6438;SigLIP2;0.98488814;CLIP;0.49896067;DINO;0.98493314
111;6385;8367;SigLIP2;0.982761;CLIP;0.45605248;DINO;0.98594993
112;6385;7763;SigLIP2;0.98069197;CLIP;0.5025664;DINO;0.96862996
